"[事業主体名] 01-001北海道 函館市 [浄水場名] 01-00 赤川低区浄水場 [水源名] 笹流貯水池?松倉川 [原水の種類] ダム直接?表流水(自流) [1日平均浄水量]25,745 (m3) 原水","[事業主体名] 01-001北海道 函館市 [浄水場名] 02-00 赤川高区浄水場 [水源名] 新中野貯水池 [原水の種類] ダム直接 [1日平均浄水量]32,869(m3) 原水",,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,<0.01,1,,,<0.01,1,,,<0.01,1
"",,<0.02,1,,,<0.02,1,,,<0.02,1
"",,<0.03,1,,,<0.03,1,,,<0.03,1
"",,<0.01,1,,,<0.01,1,,,<0.01,1
"",,8.8,1,,,9.7,1,,,7.7,1
"",,<0.005,1,,,<0.005,1,,,<0.005,1
"",,7.3,1,,,9.0,1,,,6.0,1
"",,125,1,,,99,1,,,<66,1
"",,228,1,,,213,1,,,157,1
"",,<0.02,1,,,<0.02,1,,,<0.02,1
"",,<0.000001,1,,,<0.000001,1,,,<0.000001,1
"",,<0.000001,1,,,<0.000001,1,,,<0.000001,1
"",,<0.002,1,,,<0.005,1,,,<0.005,1
"",,<0.0005,1,,,<0.0005,1,,,<0.0005,1
"",,<0.3,1,,,<0.3,1,,,<0.3,1
"",,7.5,1,,,<7.1,1,,,7.1,1
"",,0,1,,,,,,,,
"",,0,1,,,0,1,,,0,1
"",,<0.5,1,,,<0.5,1,,,<0.5,1
"",,<0.5,1,,,<0.1,1,,,<0.1,1
"[事業主体名]19-023山梨県甲斐市(双葉)[浄水場名]03-00駒沢配水場[水源名]駒沢水源[原水の種類]深井戸水[1日平均浄水量]994 (m3)原水","[事業主体名]19-023山梨県甲斐市(双葉)[浄水場名]04-00笠石配水場[水源名]笠石水源(他1水源と混合)[原水の種類]深井戸水?浄水受水[1日平均浄水量]1,229 (m3)原水",,,,,,,,,,
"最  高",最  低,平  均,回 数,最  高,最  低,平  均,回 数,最  高,最  低,平  均,
"",,0,1,,,0,1,,,2,1
"",,,,,,,,,,,
"",,0,1,,,0,1,,,0,1
"",,<0.00030,1,,,<0.00030,1,,,<0.00030,1
"",,<0.00005,1,,,<0.00005,1,,,<0.00005,1
"",,<0.001,1,,,<0.001,1,,,<0.001,1
"",,<0.001,1,,,<0.001,1,,,<0.001,1
"",,0.002,1,,,0.002,1,,,0.002,1
"",,<0.005,1,,,<0.005,1,,,<0.005,1
"",,<0.001,1,,,<0.001,1,,,<0.001,1
"",,1.00,1,,,2.00,1,,,0.40,1
"",,0.05,1,,,<0.05,1,,,<0.05,1
"",,<0.1,1,,,<0.1,1,,,<0.1,1
"",,<0.0002,1,,,<0.0002,1,,,<0.0002,1
"",,<0.005,1,,,<0.005,1,,,<0.005,1
"",,<0.001,1,,,<0.001,1,,,<0.001,1
"",,<0.001,1,,,<0.001,1,,,<0.001,1
"",,<0.001,1,,,<0.001,1,,,<0.001,1
"",,<0.001,1,,,<0.001,1,,,<0.001,1
"",,<0.001,1,,,<0.001,1,,,<0.001,1
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,0.01,1,,,<0.01,1,,,0.02,1
"",,<0.02,1,,,<0.02,1,,,<0.02,1
"",,<0.03,1,,,<0.03,1,,,<0.03,1
"",,<0.01,1,,,<0.01,1,,,<0.01,1
"",,7.1,1,,,8.8,1,,,7.2,1
"",,<0.005,1,,,<0.005,1,,,<0.005,1
"",,2.0,1,,,7.0,1,,,3.0,1
"",,47,1,,,63,1,,,47,1
"",,129,1,,,153,1,,,157,1
"",,<0.02,1,,,<0.02,1,,,<0.02,1
"",,<0.000001,1,,,<0.000001,1,,,<0.000001,1
"",,<0.000001,1,,,<0.000001,1,,,<0.000001,1
"",,<0.005,1,,,<0.005,1,,,<0.005,1
"",,<0.0005,1,,,<0.0005,1,,,<0.0005,1
"",,<0.3,1,,,<0.3,1,,,<0.3,1
"",,7.2,1,,,<7.0,1,,,<7.2,1
"",,,,,,,,,,,
"",,0,1,,,0,1,,,0,1
"",,<0.5,1,,,<0.5,1,,,<0.5,1
"",,<0.1,1,,,<0.1,1,,,<0.1,1
"[事業主体名]19-023山梨県甲斐市(双葉)[浄水場名]06-00菖蒲沢配水場[水源名]菖蒲沢水源[原水の種類]深井戸水[1日平均浄水量]994 (m3)原水","[事業主体名]19-023山梨県甲斐市(双葉)[浄水場名]07-00新田配水場[水源名]新田水源[原水の種類]深井戸水[1日平均浄水量]296(m3)原水",,,,,,,,,,
"最  高",最  低,平  均,回 数,最  高,最  低,平  均,回 数,最  高,最  低,平  均,
"",,0,1,,,0,1,,,0,1
"",,,,,,,,,,,
"",,0,1,,,0,1,,,0,1
"",,<0.00030,1,,,<0.00030,1,,,<0.00030,1
"",,<0.00005,1,,,<0.00005,1,,,<0.00005,1
"",,<0.001,1,,,<0.001,1,,,<0.001,1
"",,<0.001,1,,,<0.001,1,,,<0.001,1
"",,0.002,1,,,0.002,1,,,0.002,1
"",,<0.005,1,,,<0.005,1,,,<0.005,1
"",,<0.001,1,,,<0.001,1,,,<0.001,1
"",,0.40,1,,,<0.10,1,,,0.10,1
"",,<0.05,1,,,<0.05,1,,,0.05,1
"",,<0.1,1,,,<0.1,1,,,<0.1,1
"",,<0.0002,1,,,<0.0002,1,,,<0.0002,1
"",,<0.005,1,,,<0.005,1,,,<0.005,1
"",,<0.001,1,,,<0.001,1,,,<0.001,1
"",,<0.001,1,,,<0.001,1,,,<0.001,1
"",,<0.001,1,,,<0.001,1,,,<0.001,1
"",,<0.001,1,,,<0.001,1,,,<0.001,1
"",,<0.001,1,,,<0.001,1,,,<0.001,1
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,<0.01,1,,,<0.01,1,,,0.01,1
"",,<0.02,1,,,<0.02,1,,,<0.02,1
"",,<0.03,1,,,<0.03,1,,,<0.03,1
"",,<0.01,1,,,<0.01,1,,,<0.01,1
"",,6.3,1,,,6.2,1,,,5.7,1
"",,<0.005,1,,,<0.005,1,,,<0.005,1
"",,2.0,1,,,<1.0,1,,,<1.0,1
"",,36,1,,,27,1,,,30,1
"",,120,1,,,112,1,,,117,1
"",,<0.02,1,,,<0.02,1,,,<0.02,1
"",,<0.000001,1,,,<0.000001,1,,,<0.000001,1
"",,<0.000001,1,,,<0.000001,1,,,<0.000001,1
"",,<0.005,1,,,<0.005,1,,,<0.005,1
"",,<0.0005,1,,,<0.0005,1,,,<0.0005,1
"",,<0.3,1,,,<0.3,1,,,<0.3,1
"",,7.5,1,,,7.5,1,,,7.5,1
"",,,,,,,,,,0,1
"",,0,1,,,0,1,,,0,1
"",,<0.5,1,,,<0.5,1,,,<0.5,1
"",,<0.1,1,,,<0.1,1,,,<0.1,1
"[事業主体名]19-023山梨県甲斐市(双葉)[浄水場名]09-00二ッ溜配水場[水源名]二ッ溜水源[原水の種類]深井戸水[1日平均浄水量]1,017 (m3)原水","[事業主体名]19-026山梨県忍野村[浄水場名]01-00さ[水源名]さ[原水の種類]深井戸水[1日平均浄水量]2,145 (m3)原水",,,,,,,,,,
"最  高",最  低,平  均,回 数,最  高,最  低,平  均,回 数,最  高,最  低,平  均,
"",,0,1,49,0,8,2,,,1400,1
"",,,,,,,,,,,
"",,0,1,,,0,2,,,1,1
"",,<0.00030,1,<0.00030,<0.00030,<0.00030,2,,,<0.00030,1
"",,<0.00005,1,<0.00005,<0.00005,<0.00005,2,,,<0.00005,1
"",,<0.001,1,<0.001,<0.001,<0.001,2,,,<0.001,1
"",,<0.001,1,<0.001,<0.001,<0.001,2,,,<0.001,1
"",,0.005,1,<0.001,<0.001,<0.001,2,,,<0.001,1
"",,<0.005,1,<0.005,<0.005,<0.005,2,,,<0.005,1
"",,<0.001,1,<0.001,<0.001,<0.001,2,,,<0.001,1
"",,0.10,1,0.50,0.30,0.40,2,,,1.17,1
"",,0.06,1,0.16,0.13,0.14,2,,,<0.07,1
"",,<0.1,1,<0.1,<0.1,<0.1,2,,,<0.1,1
"",,<0.0002,1,<0.0002,<0.0002,<0.0002,2,,,<0.0002,1
"",,<0.005,1,<0.005,<0.005,<0.005,2,,,<0.005,1
"",,<0.001,1,<0.004,<0.004,<0.004,2,,,<0.001,1
"",,<0.001,1,<0.002,<0.002,<0.002,2,,,<0.001,1
"",,<0.001,1,<0.001,<0.001,<0.001,2,,,<0.001,1
"",,<0.001,1,<0.001,<0.001,<0.001,2,,,<0.001,1
"",,<0.001,1,<0.001,<0.001,<0.001,2,,,<0.001,1
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,<0.01,1,0.01,<0.01,<0.01,2,,,<0.01,1
"",,<0.02,1,<0.02,<0.02,<0.02,2,,,<0.01,1
"",,<0.03,1,<0.03,<0.03,<0.03,2,,,<0.03,1
"",,<0.01,1,<0.02,<0.02,<0.02,2,,,<0.01,1
"",,9.6,1,4.8,3.0,4.1,2,,,7.1,1
"",,<0.005,1,<0.005,<0.005,<0.005,2,,,<0.001,1
"",,1.0,1,2.1,0.7,1.5,2,,,4.0,1
"",,23,1,40,32,37,2,,,61,1
"",,116,1,110,69,85,2,,,102,1
"",,<0.02,1,<0.02,<0.02,<0.02,2,,,<0.02,1
"",,<0.000001,1,<0.000001,<0.000001,<0.000001,2,,,<0.000001,1
"",,<0.000001,1,<0.000001,<0.000001,<0.000001,2,,,0.000002,1
"",,<0.005,1,<0.002,<0.002,<0.002,2,,,<0.002,1
"",,<0.0005,1,<0.0005,<0.0005,<0.0005,2,,,<0.0005,1
"",,<0.3,1,<0.3,<0.3,<0.3,2,,,0.4,1
"",,<7.8,1,8.3,7.8,7.9,2,,,7.7,1
"",,,,,,0,2,,,,
"",,0,1,,,0,2,,,2,1
"",,<0.5,1,<1.0,<1.0,<1.0,2,,,6.7,1
"",,<0.1,1,<0.1,<0.1,<0.1,2,,,1.3,1
"[事業主体名]19-036山梨県東部地域広域水道企業団[浄水場名]03-00花咲水源[水源名]花咲水源[原水の種類]浅井戸水[1日平均浄水量]247 (m3)原水","[事業主体名]19-036山梨県東部地域広域水道企業団[浄水場名]13-00百蔵浄水場[水源名]深城水源[原水の種類]ダム放流[1日平均浄水量]7,467 (m3)原水",,,,,,,,,,
"最  高",最  低,平  均,回 数,最  高,最  低,平  均,回 数,最  高,最  低,平  均,
"",,0,1,,,30,1,,,49,1
"",,,,,,,,,,,
"",,0,1,,,1,1,,,1,1
"",,<0.00030,1,,,<0.00030,1,,,<0.00030,1
"",,<0.00005,1,,,<0.00005,1,,,<0.00005,1
"",,<0.001,1,,,<0.001,1,,,<0.001,1
"",,<0.001,1,,,<0.001,1,,,<0.001,1
"",,<0.001,1,,,<0.001,1,,,<0.001,1
"",,<0.005,1,,,<0.005,1,,,<0.005,1
"",,<0.001,1,,,<0.001,1,,,<0.001,1
"",,1.90,1,,,0.58,1,,,0.73,1
"",,<0.05,1,,,<0.05,1,,,0.06,1
"",,<0.1,1,,,<0.1,1,,,<0.1,1
"",,<0.0002,1,,,<0.0002,1,,,<0.0002,1
"",,<0.005,1,,,<0.005,1,,,<0.005,1
"",,<0.001,1,,,<0.001,1,,,<0.001,1
"",,<0.001,1,,,<0.001,1,,,<0.001,1
"",,<0.001,1,,,<0.001,1,,,<0.001,1
"",,<0.001,1,,,<0.001,1,,,<0.001,1
"",,<0.001,1,,,<0.001,1,,,<0.001,1
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,0.009,1,,,0.007,1
"",,,,,,,,,,,
"",,,,,,<0.01,1,,,<0.01,1
"",,,,,,,,,,,
"",,,,,,0.011,1,,,0.008,1
"",,,,,,,,,,,
"",,,,,,0.002,1,,,<0.001,1
"",,,,,,<0.001,1,,,<0.001,1
"",,,,,,,,,,,
"",,<0.01,1,,,<0.01,1,,,<0.01,1
"",,<0.01,1,,,0.01,1,,,<0.01,1
"",,<0.03,1,,,<0.03,1,,,<0.03,1
"",,<0.01,1,,,<0.01,1,,,<0.01,1
"",,9.6,1,,,4.3,1,,,4.3,1
"",,<0.001,1,,,0.002,1,,,0.007,1
"",,15.0,1,,,1.9,1,,,1.9,1
"",,79,1,,,35,1,,,43,1
"",,133,1,,,66,1,,,75,1
"",,<0.02,1,,,<0.02,1,,,<0.02,1
"",,<0.000001,1,,,<0.000001,1,,,<0.000001,1
"",,<0.000001,1,,,<0.000001,1,,,<0.000001,1
"",,<0.002,1,,,<0.002,1,,,<0.002,1
"",,<0.0005,1,,,<0.0005,1,,,<0.0005,1
"",,<0.3,1,,,0.4,1,,,0.3,1
"",,7.0,1,,,7.5,1,,,7.6,1
"",,,,,,,,,,,
"",,0,1,,,2,1,,,2,1
"",,<0.5,1,,,0.7,1,,,0.9,1
"",,<0.1,1,,,0.5,1,,,0.4,1
"[事業主体名]19-036山梨県東部地域広域水道企業団[浄水場名]15-00鶴島浄水場[水源名]鶴島水源[原水の種類][1日平均浄水量](m3)休止中","[事業主体名]19-042山梨県笛吹市[浄水場名]01-00市部配水系[水源名]市部第4水源[原水の種類]深井戸水[1日平均浄水量]2,411 (m3)原水",,,,,,,,,,
"最  高",最  低,平  均,回 数,最  高,最  低,平  均,回 数,最  高,最  低,平  均,
"",,,,,,0,1,,,,
"",,,,,,,,,,,
"",,,,,,0,1,,,,
"",,,,,,<0.00030,1,,,,
"",,,,,,<0.00005,1,,,,
"",,,,,,<0.001,1,,,,
"",,,,,,<0.001,1,,,,
"",,,,,,0.005,1,,,,
"",,,,,,<0.005,1,,,,
"",,,,,,<0.001,1,,,,
"",,,,,,4.60,1,,,,
"",,,,,,<0.08,1,,,,
"",,,,,,<0.1,1,,,,
"",,,,,,<0.0002,1,,,,
"",,,,,,<0.005,1,,,,
"",,,,,,<0.001,1,,,,
"",,,,,,<0.001,1,,,,
"",,,,,,<0.001,1,,,,
"",,,,,,<0.001,1,,,,
"",,,,,,<0.001,1,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,<0.01,1,,,,
"",,<0.01,1,,,<0.01,1,,,,
"",,,,,,<0.03,1,,,,
"",,,,,,<0.01,1,,,,
"",,,,,,15.0,1,,,,
"",,0.001,1,,,<0.001,1,,,,
"",,,,,,8.4,1,,,,
"",,,,,,77,1,,,,
"",,259,1,,,200,1,,,,
"",,,,,,<0.02,1,,,,
"",,,,,,<0.000001,1,,,,
"",,,,,,<0.000001,1,,,,
"",,,,,,<0.005,1,,,,
"",,,,,,<0.0005,1,,,,
"",,,,,,0.4,1,,,,
"",,8.1,1,,,6.9,1,,,,
"",,,,,,,,,,,
"",,,,,,0,1,,,,
"",,,,,,<0.5,1,,,,
"",,0.1,1,,,<0.1,1,,,,
"[事業主体名]19-042山梨県笛吹市[浄水場名]03-00川中島?山崎配水系[水源名]川中島水源[原水の種類]深井戸水[1日平均浄水量]1,753 (m3)原水","[事業主体名]19-042山梨県笛吹市[浄水場名]04-00唐柏配水系[水源名]唐柏水源[原水の種類]深井戸水[1日平均浄水量]1,034 (m3)原水",,,,,,,,,,
"最  高",最  低,平  均,回 数,最  高,最  低,平  均,回 数,最  高,最  低,平  均,
"",,0,1,,,21,1,,,22,1
"",,,,,,,,,,,
"",,0,1,,,0,1,,,0,1
"",,<0.00030,1,,,<0.00030,1,,,<0.00030,1
"",,<0.00005,1,,,<0.00005,1,,,<0.00005,1
"",,<0.001,1,,,<0.001,1,,,<0.001,1
"",,<0.001,1,,,<0.001,1,,,<0.001,1
"",,<0.001,1,,,<0.001,1,,,<0.001,1
"",,<0.005,1,,,<0.005,1,,,<0.005,1
"",,<0.001,1,,,<0.001,1,,,<0.001,1
"",,4.20,1,,,6.40,1,,,2.60,1
"",,<0.08,1,,,<0.08,1,,,<0.08,1
"",,<0.1,1,,,0.2,1,,,<0.1,1
"",,<0.0002,1,,,<0.0002,1,,,<0.0002,1
"",,<0.005,1,,,<0.005,1,,,<0.005,1
"",,<0.001,1,,,<0.001,1,,,<0.001,1
"",,<0.001,1,,,<0.001,1,,,<0.001,1
"",,<0.001,1,,,<0.001,1,,,<0.001,1
"",,<0.001,1,,,<0.001,1,,,<0.001,1
"",,<0.001,1,,,<0.001,1,,,<0.001,1
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,0.01,1,,,<0.01,1,,,<0.01,1
"",,<0.02,1,,,<0.02,1,,,<0.02,1
"",,<0.03,1,,,<0.03,1,,,<0.03,1
"",,<0.01,1,,,<0.01,1,,,<0.01,1
"",,10.0,1,,,39.0,1,,,9.1,1
"",,<0.005,1,,,<0.005,1,,,<0.005,1
"",,6.9,1,,,15.0,1,,,16.0,1
"",,78,1,,,76,1,,,97,1
"",,180,1,,,240,1,,,180,1
"",,<0.02,1,,,<0.02,1,,,<0.02,1
"",,<0.000001,1,,,<0.000001,1,,,<0.000001,1
"",,<0.000001,1,,,<0.000001,1,,,<0.000001,1
"",,<0.005,1,,,<0.005,1,,,<0.005,1
"",,<0.0005,1,,,<0.0005,1,,,<0.0005,1
"",,0.3,1,,,0.2,1,,,0.2,1
"",,6.8,1,,,7.6,1,,,7.7,1
"",,,,,,,,,,,
"",,0,1,,,0,1,,,0,1
"",,<0.5,1,,,<0.5,1,,,<0.5,1
"",,<0.1,1,,,<0.1,1,,,<0.1,1
"[事業主体名]19-042山梨県笛吹市[浄水場名]06-00四日市場水源系[水源名]四日市場水源[原水の種類]深井戸水[1日平均浄水量]1,374 (m3)原水","[事業主体名]19-042山梨県笛吹市[浄水場名]08-00四日市場配水系[水源名]広瀬水源[原水の種類]深井戸水[1日平均浄水量]874(m3)原水",,,,,,,,,,
"最  高",最  低,平  均,回 数,最  高,最  低,平  均,回 数,最  高,最  低,平  均,
"",,0,1,,,7,1,,,8,1
"",,,,,,,,,,,
"",,0,1,,,0,1,,,0,1
"",,<0.00030,1,,,<0.00030,1,,,<0.00030,1
"",,<0.00005,1,,,<0.00005,1,,,<0.00005,1
"",,<0.001,1,,,<0.001,1,,,<0.001,1
"",,<0.001,1,,,<0.001,1,,,<0.001,1
"",,<0.001,1,,,0.005,1,,,<0.001,1
"",,<0.005,1,,,<0.005,1,,,<0.005,1
"",,<0.001,1,,,<0.001,1,,,<0.001,1
"",,8.60,1,,,7.10,1,,,5.80,1
"",,<0.08,1,,,0.20,1,,,<0.08,1
"",,<0.1,1,,,<0.1,1,,,<0.1,1
"",,<0.0002,1,,,<0.0002,1,,,<0.0002,1
"",,<0.005,1,,,<0.005,1,,,<0.005,1
"",,<0.001,1,,,<0.001,1,,,<0.001,1
"",,<0.001,1,,,<0.001,1,,,<0.001,1
"",,<0.001,1,,,<0.001,1,,,<0.001,1
"",,<0.001,1,,,<0.001,1,,,<0.001,1
"",,<0.001,1,,,<0.001,1,,,<0.001,1
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,<0.01,1,,,0.01,1,,,<0.01,1
"",,<0.02,1,,,<0.01,1,,,<0.02,1
"",,<0.03,1,,,<0.03,1,,,<0.03,1
"",,<0.01,1,,,<0.01,1,,,<0.01,1
"",,16.0,1,,,26.0,1,,,16.0,1
"",,<0.005,1,,,<0.005,1,,,<0.005,1
"",,12.0,1,,,10.0,1,,,7.1,1
"",,180,1,,,86,1,,,89,1
"",,310,1,,,210,1,,,180,1
"",,<0.02,1,,,<0.02,1,,,<0.02,1
"",,<0.000001,1,,,<0.000001,1,,,<0.000001,1
"",,<0.000001,1,,,<0.000001,1,,,<0.000001,1
"",,<0.005,1,,,<0.005,1,,,<0.005,1
"",,<0.0005,1,,,<0.0005,1,,,<0.0005,1
"",,0.4,1,,,0.3,1,,,0.3,1
"",,7.5,1,,,7.4,1,,,7.3,1
"",,,,,,,,,,,
"",,0,1,,,0,1,,,0,1
"",,<0.5,1,,,<0.5,1,,,<0.5,1
"",,<0.1,1,,,<0.1,1,,,<0.1,1
"[事業主体名]19-042山梨県笛吹市[浄水場名]10-00上平井配水系[水源名]上平井水源[原水の種類]深井戸水[1日平均浄水量]218 (m3)原水","[事業主体名]19-042山梨県笛吹市[浄水場名]11-00小石和配水系[水源名]小石和第1水源[原水の種類]深井戸水[1日平均浄水量]759(m3)原水",,,,,,,,,,
"最  高",最  低,平  均,回 数,最  高,最  低,平  均,回 数,最  高,最  低,平  均,
"",,0,1,,,0,1,,,5,1
"",,,,,,,,,,,
"",,0,1,,,0,1,,,0,1
"",,<0.00030,1,,,<0.00030,1,,,<0.00030,1
"",,<0.00005,1,,,<0.00005,1,,,<0.00005,1
"",,<0.001,1,,,<0.001,1,,,<0.001,1
"",,<0.001,1,,,<0.001,1,,,0.001,1
"",,0.018,1,,,0.002,1,,,<0.001,1
"",,<0.005,1,,,<0.005,1,,,<0.005,1
"",,<0.001,1,,,<0.001,1,,,<0.001,1
"",,2.20,1,,,8.10,1,,,4.30,1
"",,<0.08,1,,,0.44,1,,,<0.08,1
"",,<0.1,1,,,0.1,1,,,<0.1,1
"",,<0.0002,1,,,<0.0002,1,,,<0.0002,1
"",,<0.005,1,,,<0.005,1,,,<0.005,1
"",,<0.001,1,,,<0.001,1,,,<0.001,1
"",,<0.001,1,,,<0.001,1,,,<0.001,1
"",,<0.001,1,,,<0.001,1,,,<0.001,1
"",,<0.001,1,,,<0.001,1,,,<0.001,1
"",,<0.001,1,,,<0.001,1,,,<0.001,1
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,<0.01,1,,,<0.01,1,,,0.03,1
"",,<0.02,1,,,<0.02,1,,,<0.02,1
"",,<0.03,1,,,<0.03,1,,,<0.03,1
"",,<0.01,1,,,<0.01,1,,,0.01,1
"",,10.0,1,,,53.0,1,,,8.0,1
"",,<0.005,1,,,<0.005,1,,,<0.005,1
"",,5.2,1,,,11.0,1,,,7.3,1
"",,45,1,,,12,1,,,69,1
"",,100,1,,,190,1,,,160,1
"",,<0.02,1,,,<0.02,1,,,<0.02,1
"",,<0.000001,1,,,<0.000001,1,,,<0.000001,1
"",,<0.000001,1,,,<0.000001,1,,,<0.000001,1
"",,<0.005,1,,,<0.005,1,,,<0.005,1
"",,<0.0005,1,,,<0.0005,1,,,<0.0005,1
"",,<0.2,1,,,0.3,1,,,0.4,1
"",,8.0,1,,,7.8,1,,,7.0,1
"",,,,,,,,,,,
"",,0,1,,,0,1,,,0,1
"",,<0.5,1,,,1.3,1,,,<0.5,1
"",,<0.1,1,,,<0.1,1,,,<0.1,1
"[事業主体名]19-042山梨県笛吹市[浄水場名]14-00井上配水池[水源名]井上水源[原水の種類]深井戸水[1日平均浄水量]364 (m3)原水","[事業主体名]19-042山梨県笛吹市[浄水場名]15-00御坂第2配水池系[水源名]若宮第3水源[原水の種類]深井戸水[1日平均浄水量]1,040 (m3)原水",,,,,,,,,,
"最  高",最  低,平  均,回 数,最  高,最  低,平  均,回 数,最  高,最  低,平  均,
"",,0,1,,,17,1,,,2,1
"",,,,,,,,,,,
"",,0,1,,,0,1,,,0,1
"",,<0.00030,1,,,<0.00030,1,,,<0.00030,1
"",,<0.00005,1,,,<0.00005,1,,,<0.00005,1
"",,<0.001,1,,,<0.001,1,,,<0.001,1
"",,0.002,1,,,<0.001,1,,,0.001,1
"",,<0.001,1,,,<0.001,1,,,<0.001,1
"",,<0.005,1,,,<0.005,1,,,<0.005,1
"",,<0.001,1,,,<0.001,1,,,<0.001,1
"",,8.60,1,,,3.90,1,,,1.90,1
"",,<0.08,1,,,<0.08,1,,,<0.08,1
"",,<0.1,1,,,<0.1,1,,,<0.1,1
"",,<0.0002,1,,,<0.0002,1,,,<0.0002,1
"",,<0.005,1,,,<0.005,1,,,<0.005,1
"",,<0.001,1,,,<0.001,1,,,<0.001,1
"",,<0.001,1,,,<0.001,1,,,<0.001,1
"",,<0.001,1,,,<0.001,1,,,<0.001,1
"",,<0.001,1,,,<0.001,1,,,<0.001,1
"",,<0.001,1,,,<0.001,1,,,<0.001,1
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,0.02,1,,,0.10,1,,,0.01,1
"",,<0.02,1,,,<0.02,1,,,<0.02,1
"",,<0.03,1,,,<0.03,1,,,<0.03,1
"",,<0.01,1,,,<0.01,1,,,<0.01,1
"",,8.7,1,,,8.8,1,,,11.0,1
"",,<0.005,1,,,<0.005,1,,,<0.005,1
"",,8.7,1,,,6.3,1,,,4.1,1
"",,110,1,,,72,1,,,80,1
"",,200,1,,,130,1,,,140,1
"",,<0.02,1,,,<0.02,1,,,<0.02,1
"",,<0.000001,1,,,<0.000001,1,,,<0.000001,1
"",,<0.000001,1,,,<0.000001,1,,,<0.000001,1
"",,<0.005,1,,,<0.005,1,,,<0.005,1
"",,<0.0005,1,,,<0.0005,1,,,<0.0005,1
"",,0.3,1,,,0.3,1,,,0.4,1
"",,7.5,1,,,7.1,1,,,7.6,1
"",,,,,,,,,,,
"",,0,1,,,0,1,,,0,1
"",,2.2,1,,,<0.5,1,,,<0.5,1
"",,0.8,1,,,<0.1,1,,,<0.1,1
"[事業主体名]19-042山梨県笛吹市[浄水場名]19-00御所配水場[水源名]御所水源[原水の種類]深井戸水[1日平均浄水量]182 (m3)原水","[事業主体名]19-042山梨県笛吹市[浄水場名]20-00大舟浄水場[水源名]大舟水源[原水の種類]表流水(自流)[1日平均浄水量]339(m3)原水",,,,,,,,,,
"最  高",最  低,平  均,回 数,最  高,最  低,平  均,回 数,最  高,最  低,平  均,
"",,0,1,,,41,1,,,55,1
"",,,,,,,,,,,
"",,0,1,,,1,1,,,1,1
"",,<0.00030,1,,,<0.00030,1,,,<0.00030,1
"",,<0.00005,1,,,<0.00005,1,,,<0.00005,1
"",,<0.001,1,,,<0.001,1,,,<0.001,1
"",,<0.001,1,,,<0.001,1,,,<0.001,1
"",,<0.001,1,,,<0.001,1,,,<0.001,1
"",,<0.005,1,,,<0.005,1,,,<0.005,1
"",,<0.001,1,,,<0.001,1,,,<0.001,1
"",,4.30,1,,,1.00,1,,,1.40,1
"",,<0.08,1,,,<0.08,1,,,<0.08,1
